Species1.fasta,Species10.fasta,Species11.fasta,Species12.fasta,Species13.fasta,Species14.fasta,Species15.fasta,Species16.fasta,Species17.fasta,Species18.fasta,Species19.fasta,Species2.fasta,Species20.fasta,Species21.fasta,Species22.fasta,Species23.fasta,Species24.fasta,Species25.fasta,Species26.fasta,Species27.fasta,Species28.fasta,Species29.fasta,Species3.fasta,Species30.fasta,Species31.fasta,Species32.fasta,Species33.fasta,Species4.fasta,Species5.fasta,Species6.fasta,Species7.fasta,Species8.fasta,Species9.fasta
0.939799285,0.929823893,0.93057781,0.929428216,0.932178589,0.921955855,0.929891762,0.930281141,0.560579479,0.932586509,0.000673687,0.931541986,0.931209564,0.943241886,0.928185913,0.517699972,0.93209206,0.933224883,0.926653121,0.929199533,0.924452823,0.926175354,0.670286733,0.933220679,0.931906642,0.926393535,0.674643455,0.937036551,0.932703941,0.93298707,0.944628343,0.909899027,0.923927471
0.928951733,0.932724223,0.927671236,0.9274672,0.928923591,0.922753281,0.924540349,0.936002954,0.928931989,0.91566833,0.931541986,0.000689499,0.938423917,0.422536054,0.925180598,0.938758385,0.932371828,0.938005422,0.926721416,0.925574597,0.936578433,0.939102086,0.94268424,0.93622161,0.928044128,0.932842476,0.940964202,0.935673972,0.925834918,0.937688418,0.803142793,0.957631154,0.946868469
0.94144948,0.930016964,0.937607308,0.938987905,0.93313065,0.929264979,0.942483459,0.939828013,0.933060151,0.937207817,0.931209564,0.938423917,0.000669736,0.940303878,0.935768471,0.924600325,0.946666373,0.923999983,0.932502038,0.931726554,0.928700991,0.925226864,0.932813406,0.92461954,0.942301337,0.935198608,0.938359293,0.94313557,0.930962819,0.92760587,0.946184633,0.939645892,0.938288794
0.939937722,0.941662846,0.937876473,0.934258719,0.940644836,0.923800161,0.929942381,0.938254573,0.938840088,0.914452181,0.943241886,0.422536054,0.940303878,0.000707113,0.915602833,0.932045471,0.939030538,0.946113534,0.925670238,0.931732262,0.925075916,0.943884296,0.941282163,0.945126858,0.938102761,0.916146306,0.94689004,0.945193275,0.933676823,0.949234375,0.805807699,0.939423865,0.936612709
0.927564951,0.921878451,0.909396759,0.908191837,0.910717818,0.90123813,0.904344796,0.927731836,0.92610286,0.647652852,0.928185913,0.925180598,0.935768471,0.915602833,0.000689564,0.933284309,0.919317707,0.93033035,0.908743488,0.902341432,0.917649749,0.927583891,0.943426515,0.926237633,0.908878195,0.65652282,0.936848545,0.924187482,0.908474921,0.927219853,0.934813105,0.962083458,0.942815528
0.932149216,0.916687104,0.923587198,0.920358897,0.925533944,0.922928112,0.921262089,0.930654067,0.561510894,0.927846848,0.517699972,0.938758385,0.924600325,0.932045471,0.933284309,0.000671291,0.924569725,0.921601167,0.924551417,0.919071238,0.934236322,0.914435655,0.670092328,0.91712582,0.925515636,0.929695951,0.659360098,0.928402189,0.922140871,0.922483936,0.933807028,0.919101751,0.929726464
0.937963481,0.928897737,0.915991817,0.913989354,0.918132859,0.908640213,0.909908209,0.765075187,0.932511451,0.922317938,0.93209206,0.932371828,0.946666373,0.939030538,0.919317707,0.924569725,0.000706752,0.93901395,0.906007216,0.908044324,0.904870871,0.933484978,0.932692973,0.934838772,0.915804736,0.919255347,0.941029062,0.772350234,0.911418717,0.939071167,0.948233452,0.938627717,0.351742067
0.939412803,0.791216117,0.935167867,0.939378615,0.941361485,0.931247712,0.931418649,0.935207753,0.933373029,0.933840257,0.933224883,0.938005422,0.923999983,0.946113534,0.93033035,0.921601167,0.93901395,0.000660956,0.931350274,0.934985534,0.930381631,0.887491711,0.927470004,0.886211509,0.938176359,0.933880142,0.932204959,0.940142134,0.937652152,0.392710676,0.944563705,0.938854409,0.933583851
0.918449171,0.918454112,0.736004882,0.732392794,0.577964736,0.668552212,0.641943244,0.913740566,0.926828593,0.907607785,0.926653121,0.926721416,0.932502038,0.925670238,0.908743488,0.924551417,0.906007216,0.931350274,0.000714428,0.633846394,0.731108151,0.927231757,0.929028723,0.925813027,0.739189976,0.900865669,0.9328744,0.907479861,0.696797912,0.927836329,0.943310861,0.93969333,0.909554128
0.91348561,0.92222576,0.72668185,0.702651688,0.634659685,0.648591058,0.284722095,0.911541008,0.925088064,0.905537639,0.929199533,0.925574597,0.931726554,0.931732262,0.902341432,0.919071238,0.908044324,0.934985534,0.633846394,0.000706305,0.72364282,0.928861797,0.928816645,0.933943657,0.735243063,0.901791517,0.934867369,0.908167029,0.665736138,0.927104624,0.947484883,0.935835075,0.904695794
0.917436128,0.918545509,0.310519974,0.761529193,0.747449012,0.744090703,0.725205669,0.913402173,0.924817452,0.910479631,0.924452823,0.936578433,0.928700991,0.925075916,0.917649749,0.934236322,0.904870871,0.930381631,0.731108151,0.72364282,0.000705099,0.928032578,0.939190831,0.927637685,0.304340334,0.911090233,0.939360393,0.907156487,0.730948232,0.933511362,0.947257318,0.950318842,0.910541383
0.934172208,0.88355576,0.933700802,0.931446008,0.933433862,0.929878443,0.926516129,0.932848865,0.926487731,0.929901161,0.926175354,0.939102086,0.925226864,0.943884296,0.927583891,0.914435655,0.933484978,0.887491711,0.927231757,0.928861797,0.928032578,0.000653152,0.921041011,0.238712893,0.931542561,0.92419318,0.925698269,0.93741525,0.928344955,0.887190693,0.943322017,0.934177887,0.927964423
0.93880202,0.92643665,0.928174517,0.93332921,0.930519166,0.931161293,0.93070768,0.934996384,0.669020152,0.933158368,0.670286733,0.94268424,0.932813406,0.941282163,0.943426515,0.670092328,0.932692973,0.927470004,0.929028723,0.928816645,0.939190831,0.921041011,0.000671583,0.922932592,0.929788672,0.940404393,0.130216365,0.933500051,0.931944807,0.92776143,0.938825584,0.932245251,0.946319034
0.933909229,0.884339358,0.935687984,0.930535333,0.938195454,0.927035204,0.93038041,0.932377205,0.929049213,0.929290205,0.933220679,0.93622161,0.92461954,0.945126858,0.926237633,0.91712582,0.934838772,0.886211509,0.925813027,0.933943657,0.927637685,0.238712893,0.922932592,0.000659861,0.938488087,0.925325304,0.926708142,0.936078162,0.934500235,0.889664145,0.947192509,0.934551876,0.926599122
0.923432435,0.92672249,0.244802899,0.769633441,0.759831458,0.75095816,0.734814998,0.913870717,0.930635616,0.914827586,0.931906642,0.928044128,0.942301337,0.938102761,0.908878195,0.925515636,0.915804736,0.938176359,0.739189976,0.735243063,0.304340334,0.931542561,0.929788672,0.938488087,0.000696514,0.911642485,0.935162187,0.91764591,0.74132305,0.938771571,0.947724425,0.941720445,0.908242118
0.922834208,0.925162649,0.912032263,0.91156848,0.905628235,0.901905866,0.896584544,0.930647226,0.925026562,0.240232652,0.926393535,0.932842476,0.935198608,0.916146306,0.65652282,0.929695951,0.919255347,0.933880142,0.900865669,0.901791517,0.911090233,0.92419318,0.940404393,0.925325304,0.911642485,0.000696238,0.934602033,0.923513788,0.904961624,0.928654455,0.935088578,0.958261948,0.940009645
0.94302203,0.92874695,0.934236459,0.937868614,0.935492383,0.936642172,0.937031332,0.939584454,0.668764787,0.937143363,0.674643455,0.940964202,0.938359293,0.94689004,0.936848545,0.659360098,0.941029062,0.932204959,0.9328744,0.934867369,0.939360393,0.925698269,0.130216365,0.926708142,0.935162187,0.934602033,0.000672185,0.939195295,0.938039609,0.932595291,0.94417182,0.914123986,0.936589105
0.94185175,0.933345723,0.918831612,0.917868229,0.916103149,0.904495394,0.913314054,0.644093,0.936921201,0.928654076,0.937036551,0.935673972,0.94313557,0.945193275,0.924187482,0.928402189,0.772350234,0.940142134,0.907479861,0.908167029,0.907156487,0.93741525,0.933500051,0.936078162,0.91764591,0.923513788,0.939195295,0.000700642,0.913017629,0.940770796,0.945766168,0.939172772,0.767369923
0.919786433,0.92380388,0.739159126,0.717014229,0.697999758,0.713424535,0.671461861,0.911404349,0.93072787,0.907173128,0.932703941,0.925834918,0.930962819,0.933676823,0.908474921,0.922140871,0.911418717,0.937652152,0.696797912,0.665736138,0.730948232,0.928344955,0.931944807,0.934500235,0.74132305,0.904961624,0.938039609,0.913017629,0.000688987,0.935931174,0.949425174,0.93860322,0.904020304
0.942470426,0.783171941,0.936443943,0.936824199,0.941208667,0.927732622,0.933252097,0.935378074,0.932347548,0.930158195,0.93298707,0.937688418,0.92760587,0.949234375,0.927219853,0.922483936,0.939071167,0.392710676,0.927836329,0.927104624,0.933511362,0.887190693,0.92776143,0.889664145,0.938771571,0.928654455,0.932595291,0.940770796,0.935931174,0.000668329,0.944878714,0.938967461,0.931068505
0.954305844,0.942382636,0.94472416,0.945909893,0.950473171,0.939172771,0.944406766,0.94405943,0.941652032,0.937436091,0.944628343,0.803142793,0.946184633,0.805807699,0.934813105,0.933807028,0.948233452,0.944563705,0.943310861,0.947484883,0.947257318,0.943322017,0.938825584,0.947192509,0.947724425,0.935088578,0.94417182,0.945766168,0.949425174,0.944878714,0.000676706,0.937975061,0.940669909
0.942786058,0.932456126,0.94101616,0.940422111,0.940330248,0.93723752,0.936900688,0.939044163,0.910486952,0.938474611,0.909899027,0.957631154,0.939645892,0.939423865,0.962083458,0.919101751,0.938627717,0.938854409,0.93969333,0.935835075,0.950318842,0.934177887,0.932245251,0.934551876,0.941720445,0.958261948,0.914123986,0.939172772,0.93860322,0.938967461,0.937975061,0.000667539,0.958347687
0.93341712,0.922396367,0.909255353,0.912035255,0.909307314,0.908950084,0.905942853,0.757231075,0.92610286,0.923401678,0.923927471,0.946868469,0.938288794,0.936612709,0.942815528,0.929726464,0.351742067,0.933583851,0.909554128,0.904695794,0.910541383,0.927964423,0.946319034,0.926599122,0.908242118,0.940009645,0.936589105,0.767369923,0.904020304,0.931068505,0.940669909,0.958347687,0.000701471
